1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00,1.383333333335146742e+00,1.383333333324267889e+00,1.383333333378662600e+00,1.383333333106688379e+00,1.383333334466560371e+00,1.383333327667200185e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00,1.383333333335146742e+00,1.383333333324267889e+00,1.383333333378662600e+00,1.383333333106688379e+00,1.383333334466560371e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00,1.383333333335146742e+00,1.383333333324267889e+00,1.383333333378662600e+00,1.383333333106688379e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00,1.383333333335146742e+00,1.383333333324267889e+00,1.383333333378662600e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00,1.383333333335146742e+00,1.383333333324267889e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00,1.383333333335146742e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00,1.383333333332970927e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00,1.383333333333405912e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00,1.383333333333319093e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00,1.383333333333336412e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00,1.383333333333333082e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333748e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.000000000000000000e+08,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00,1.383333333333333526e+00
